date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:07	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:06%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030165718	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia8ae3.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:08	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:07%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030198486	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-diae2bf.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:09	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:08%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030231254	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia48df.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:10	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:09%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030264022	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-diafef2.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:11	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:10%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030296790	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia32f4.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:12	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:11%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030329558	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia4047.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:13	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:12%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030362326	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-diab1c0.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:14	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:13%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030395094	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia20fa.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:15	261492/261492	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:14%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030427862	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia6e79.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:16	261498/261498	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:15%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030460630	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-diac05c.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:17	261498/261498	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:16%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030493398	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-diacc4b.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:18	261498/261498	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:17%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030526166	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia7266.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:19	261498/261498	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:18%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030558934	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-diaada1.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:20	261498/261498	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:19%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030591702	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia9cd8.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:21	261498/261498	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:20%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030624470	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-diaf252.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:22	261498/261498	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:21%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030657238	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia07ae.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:24	261498/261498	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:22%20GMT	https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia?variant=43263030690006	./descubre-backup/descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia310b.html	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:20:23%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-ourika6_x600.jpg?v=1663324357	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-ourika6_x600.5c4fa0d.delayed	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:24	14024/14024	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2012:00:07%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-ourika6_x600.jpg?v=1663324357	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-ourika6_x600fa0d.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:20:25%20GMT	http://descubredesierto.com/cdn/shop/products/Excursion-Ourika10_x600.jpg?v=1663324935	./descubre-backup/descubredesierto.com/cdn/shop/products/Excursion-Ourika10_x6007e22.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:20:27%20GMT	http://descubredesierto.com/cdn/shop/products/Excursion-Ourika5_x600.jpg?v=1663324935	./descubre-backup/descubredesierto.com/cdn/shop/products/Excursion-Ourika5_x6007e22.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:31	267026/267026	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2012:00:09%20GMT	https://descubredesierto.com/cdn/shop/products/Excursion-Ourika10_x600.jpg?v=1663324935	./descubre-backup/descubredesierto.com/cdn/shop/products/Excursion-Ourika10_x6007e22.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:32	158641/158641	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2018:32:19%20GMT	https://descubredesierto.com/cdn/shop/products/Excursion-Ourika5_x600.jpg?v=1663324935	./descubre-backup/descubredesierto.com/cdn/shop/products/Excursion-Ourika5_x6007e22.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:20:32%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-Ourika3_x600.jpg?v=1663324935	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-Ourika3_x6007e22.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:20:34%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-ourika12_x600.jpg?v=1663324939	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-ourika12_x60028a3.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:37	254592/254592	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2018:32:21%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-Ourika3_x600.jpg?v=1663324935	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-Ourika3_x6007e22.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:37	15141/15141	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2018:32:13%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-ourika12_x600.jpg?v=1663324939	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-ourika12_x60028a3.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:20:38%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-ourika6_x80.jpg?v=1663324357	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-ourika6_x80fa0d.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:39	4594/4594	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2012:00:25%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-ourika6_x80.jpg?v=1663324357	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-ourika6_x80fa0d.jpg	(from https://descubredesierto.com/products/marrakech-al-valle-de-ourika-excursion-de-un-dia)
14:20:41	3817/3817	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2022%20Dec%202025%2013:20:40%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud.oembed	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud.oembed	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:41	96312/96312	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2002:33:48%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_900x.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_900x7758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:43	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:42%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990287062	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud7a63.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:44	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:43%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990319830	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud0958.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:45	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:44%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990352598	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud02af.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:46	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:45%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990385366	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud9677.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:47	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:46%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990418134	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud68d1.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:48	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:47%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990450902	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud6c70.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:49	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:48%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990483670	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoudcc84.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:50	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:49%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990516438	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzouda5d9.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:51	261506/261506	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:50%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990549206	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud47d9.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:52	261512/261512	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:51%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990581974	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoudfc67.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:53	261512/261512	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:52%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990614742	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud4bd9.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:54	261512/261512	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:53%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990647510	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud8fa1.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:55	261512/261512	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:54%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990680278	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud3d20.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:56	261512/261512	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:55%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990713046	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoudec50.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:57	261512/261512	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:56%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990745814	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud6312.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:20:58	261512/261512	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:57%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990778582	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud8fb3.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:20:59%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_x600.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_x600.5e37758.delayed	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:01	261512/261512	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:20:58%20GMT	https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud?variant=43262990811350	./descubre-backup/descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud6ef2.html	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:01	96312/96312	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2012:00:47%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_x600.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_x6007758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:21:02%20GMT	http://descubredesierto.com/cdn/shop/products/ouzoud2_x600.png?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/ouzoud2_x6007758.png	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:21:04%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud1_x600.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud1_x6007758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:08	152253/152253	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2012:00:55%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud1_x600.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud1_x6007758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:21:08%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud4_x600.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud4_x6007758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:21	238637/238637	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2018:32:09%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud4_x600.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud4_x6007758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:21:12%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud3_x600.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud3_x6007758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:21	997792/997792	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2012:00:52%20GMT	https://descubredesierto.com/cdn/shop/products/ouzoud2_x600.png?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/ouzoud2_x6007758.png	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:21	110164/110164	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2018:32:07%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud3_x600.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud3_x6007758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Dec%202025%2013:21:22%20GMT	http://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_x80.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_x807758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:23	5760/5760	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202025%2018:32:05%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_x80.jpg?v=1663325754	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-privada-ouzoud2_x807758.jpg	(from https://descubredesierto.com/products/excursion-privada-a-las-cascadas-de-ouzoud)
14:21:24	2986/2986	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2022%20Dec%202025%2013:21:24%20GMT	https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles.oembed	./descubre-backup/descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles.oembed	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
14:21:26	906975/906975	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2012:01:09%20GMT	https://descubredesierto.com/cdn/shop/products/excursion-lalla-takerkoust-3-valles_1024x.png?v=1675450383	./descubre-backup/descubredesierto.com/cdn/shop/products/excursion-lalla-takerkoust-3-valles_1024xa5ee.png	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
14:21:27	263230/263230	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:21:26%20GMT	https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles?variant=43990314451158	./descubre-backup/descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles29cf.html	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
14:21:28	263230/263230	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:21:27%20GMT	https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles?variant=43990314483926	./descubre-backup/descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-vallesab94.html	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
14:21:29	263230/263230	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:21:28%20GMT	https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles?variant=43990314516694	./descubre-backup/descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-vallesa51a.html	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
14:21:30	263230/263230	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:21:29%20GMT	https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles?variant=43990314549462	./descubre-backup/descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles93e8.html	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
14:21:31	263230/263230	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:21:30%20GMT	https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles?variant=43990314582230	./descubre-backup/descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles06de.html	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
14:21:32	263230/263230	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:21:31%20GMT	https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles?variant=43990314614998	./descubre-backup/descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-vallese7a1.html	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
14:21:33	263230/263230	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Dec%202025%2013:21:32%20GMT	https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles?variant=43990314647766	./descubre-backup/descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles37ab.html	(from https://descubredesierto.com/products/escapada-de-1-dia-desde-marrakech-a-los-3-valles)
